PLAYER_NAME,TEAM_ABBREVIATION,PLAYER_ID,AVG_DIST_DEF_OFF_RATIO,AVG_DIST_MILES_DEF_MIN,ContestedDREB%,DREBChances,AVGDREBDistance,DFGA,cluster
Donovan Clingan,POR,1642270,0.9146341463414634,0.03585086042065,36.7,7.5,4.5,4.0,0
Dorian Finney-Smith,LAL,1627827,0.8929824561403509,0.0354951185495118,34.6,5.5,6.3,3.5,0
Draymond Green,GSW,203110,0.869281045751634,0.0325183374083129,28.1,8.5,5.4,3.8,0
Drew Eubanks,LAC,1629234,0.8546099290780143,0.0359701492537313,30.2,5.4,4.4,2.7,0
Dyson Daniels,ATL,1630700,0.9098805646036916,0.038090909090909,21.1,6.7,6.2,3.9,0
Georges Niang,ATL,1627777,0.8942148760330579,0.0364309764309764,28.5,6.0,6.4,2.4,0
Goga Bitadze,ORL,1629048,0.8701825557809331,0.0341288782816229,35.1,7.6,4.4,4.0,0
Guerschon Yabusele,PHI,1627824,0.8708272859216255,0.0345423143350604,27.9,7.7,5.6,5.0,0
Isaiah Stewart,DET,1630191,0.9112903225806452,0.0351750972762646,26.6,7.0,5.1,4.3,0
Jabari Smith Jr.,HOU,1631095,0.8962585034013606,0.0353454057679409,24.0,7.9,5.1,4.1,0
Jaden McDaniels,MIN,1630183,0.938643702906351,0.0376511226252158,28.2,7.1,6.1,3.8,0
Jalen Green,HOU,1630224,0.8041543026706233,0.0340880503144654,21.8,6.5,6.9,2.9,0
Jalen Smith,CHI,1630188,0.9011299435028248,0.037222870478413,35.9,6.8,4.3,3.2,0
Jalen Williams,OKC,1631114,0.8255675029868578,0.0354177344951307,16.8,8.1,6.6,2.8,0
Jared McCain,PHI,1642272,0.8117647058823529,0.0349662162162162,25.6,4.2,7.1,2.7,0
Jaren Jackson Jr.,MEM,1628991,0.9,0.0347803070407623,31.2,8.2,6.4,4.7,0
Jaxson Hayes,LAL,1629637,0.8757225433526011,0.0340832395950506,34.6,6.1,5.8,3.1,0
Jaylen Brown,BOS,1627759,0.906474820143885,0.0332805071315372,26.5,7.3,6.8,2.3,0
Jaylin Williams,OKC,1631119,0.876,0.0324925816023738,34.4,7.4,5.0,2.4,0
Jayson Tatum,BOS,1628369,0.843358395989975,0.0294014853647881,19.4,11.3,5.3,2.9,0
Jeremy Sochan,SAS,1631110,0.9334600760456272,0.0384494909945184,30.7,7.2,5.3,3.4,0
John Collins,UTA,1628381,0.8253968253968254,0.0348408710217755,28.4,9.4,4.9,3.7,0
Jonas Valančiūnas,SAC,202685,0.887832699619772,0.0337916063675832,28.7,8.8,3.9,3.9,0
Jonathan Isaac,ORL,1628371,0.8654822335025382,0.0357068062827225,34.3,5.1,4.4,2.5,0
Jonathan Kuminga,GSW,1630228,0.8547619047619046,0.03697219361483,20.0,5.6,5.8,2.4,0
Jordan Goodwin,LAL,1630692,0.8552631578947368,0.0369318181818181,24.4,5.6,6.7,2.9,0
Josh Giddey,CHI,1630581,0.8763157894736842,0.0368362831858407,18.6,9.2,5.5,3.4,0
Julius Randle,MIN,203944,0.8787878787878789,0.0336497890295358,23.8,8.6,5.6,3.6,0
Karlo Matković,NOP,1631255,0.905737704918033,0.0375212224108658,35.3,6.3,5.0,4.1,0
Kawhi Leonard,LAC,202695,0.8450292397660817,0.0336829836829836,22.5,6.9,6.9,2.2,0
Keegan Murray,SAC,1631099,0.925133689839572,0.0377894276976845,28.1,8.0,7.0,4.0,0
Keldon Johnson,SAS,1629640,0.8738601823708207,0.0361635220125786,23.4,6.0,5.8,2.4,0
Kelly Olynyk,NOP,203482,0.901060070671378,0.0354166666666666,20.2,5.6,5.9,3.1,0
Kelly Oubre Jr.,PHI,1626162,0.9060975609756096,0.0357555341674687,17.0,7.7,5.9,4.2,0
Kessler Edwards,DAL,1630556,0.8515625,0.0369491525423728,32.6,5.7,5.3,3.2,0
Kevin Durant,PHX,201142,0.8425806451612903,0.030499766464269,27.9,8.1,6.7,3.1,0
Kevin Love,MIA,201567,0.8484848484848485,0.0334661354581673,26.4,5.8,3.9,2.2,0
Kevon Looney,GSW,1626172,0.9148936170212764,0.0356846473029045,31.2,6.0,5.0,2.6,0
Kyle Filipowski,UTA,1642271,0.8657314629258519,0.0357024793388429,26.6,6.6,4.7,4.0,0
Kyle Kuzma,MIL,1628398,0.8429237947122862,0.0351263771872974,18.9,7.5,6.4,2.2,0
Kyshawn George,WAS,1642273,0.8631436314363146,0.0378715814506539,21.8,6.1,7.3,3.4,0
Larry Nance Jr.,ATL,1626204,0.9027027027027026,0.0360691144708423,21.3,5.8,6.0,2.2,0
Lauri Markkanen,UTA,1628374,0.838602329450915,0.0348547717842323,24.6,6.9,6.3,2.9,0
LeBron James,LAL,2544,0.8368200836820084,0.0297029702970297,22.9,10.0,6.1,2.8,0
Luka Dončić,LAL,1629029,0.841995841995842,0.0304511278195488,22.2,11.7,5.7,2.9,0
Luke Kornet,BOS,1628436,0.8899297423887588,0.0348623853211009,45.4,5.0,5.5,4.0,0
Mason Plumlee,PHX,203486,0.775925925925926,0.0347717842323651,36.1,7.7,4.2,3.8,0
Max Christie,DAL,1631108,0.8786666666666668,0.0360503282275711,22.7,5.2,6.8,3.0,0
Maxi Kleber,LAL,1628467,0.8893442622950819,0.034065934065934,38.6,4.5,6.2,2.7,0
Micah Potter,UTA,1630695,0.891213389121339,0.0365351629502572,21.0,5.8,5.5,3.4,0
Michael Porter Jr.,DEN,1629008,0.9662243667068756,0.0345258620689655,21.7,8.3,5.5,3.5,0
Miles Bridges,CHA,1628970,0.8402777777777779,0.0341422121896162,28.8,10.2,5.4,3.3,0
Mo Bamba,NOP,1628964,0.8701298701298701,0.0337531486146095,29.7,5.8,4.2,2.9,0
Moritz Wagner,ORL,1629021,0.8583690987124463,0.0354609929078014,26.9,6.3,4.6,2.3,0
Moussa Diabaté,CHA,1631217,0.9327146171693736,0.0377464788732394,29.6,6.2,4.4,3.7,0
Naji Marshall,DAL,1630230,0.9081967213114754,0.0354900704676489,25.7,6.5,6.4,2.4,0
Naz Reid,MIN,1629675,0.9025974025974024,0.0350302419354838,31.1,8.5,5.3,4.0,0
Neemias Queta,BOS,1629674,0.9388489208633094,0.0351752021563342,36.7,5.5,4.7,3.2,0
Nikola Jović,MIA,1631107,0.8648648648648648,0.0359861591695501,26.0,5.7,6.2,3.2,0
Noah Clowney,BKN,1641730,0.8024691358024691,0.0340314136125654,28.1,5.3,6.3,3.5,0
OG Anunoby,NYK,1628384,0.930704898446834,0.0332479726845924,33.2,6.5,6.2,2.9,0
Onyeka Okongwu,ATL,1630168,0.9401840490797544,0.0362936648904677,28.7,8.7,4.9,4.7,0
Orlando Robinson,TOR,1631115,0.9315068493150686,0.0378478664192949,34.1,5.7,5.3,3.4,0
Oso Ighodaro,PHX,1642345,0.8456790123456789,0.0349936143039591,27.1,5.0,5.6,3.1,0
Paolo Banchero,ORL,1631094,0.8,0.0322475570032573,19.1,9.3,5.2,4.2,0
Pascal Siakam,IND,1627783,0.9187643020594966,0.0358162355040142,22.7,8.5,6.4,4.1,0
Patrick Williams,CHI,1630172,0.8957952468007312,0.0369253956292388,23.3,5.5,6.8,3.1,0
Paul George,PHI,202331,0.8164794007490637,0.0326836581709145,26.2,8.0,5.7,3.3,0
Precious Achiuwa,NYK,1630173,0.8857142857142857,0.0354101765316718,31.8,6.9,5.5,3.7,0
Quentin Grimes,PHI,1629656,0.8882602545968882,0.0361542890040299,26.5,6.0,6.6,2.6,0
Quinten Post,GSW,1642366,0.8772727272727272,0.0369731800766283,33.7,5.8,4.2,3.1,0
RJ Barrett,TOR,1629628,0.8835904628330995,0.036734693877551,14.5,8.0,6.4,2.8,0
Richaun Holmes,WAS,1626158,0.9325842696629212,0.0343685300207039,36.5,7.3,4.3,3.1,0
Robert Williams III,POR,1629057,0.8970588235294118,0.0347578347578347,26.5,6.1,6.4,2.5,0
Royce O'Neale,PHX,1626220,0.792507204610951,0.0335365853658536,20.7,6.5,6.4,2.7,0
Rui Hachimura,LAL,1629060,0.9007751937984496,0.0357979051139864,23.2,6.7,6.6,3.6,0
Scottie Barnes,TOR,1630567,0.8994708994708994,0.0365984930032292,20.5,9.6,6.1,4.8,0
Shai Gilgeous-Alexander,OKC,1628983,0.8370535714285715,0.0326370757180156,26.7,6.8,8.2,3.4,0
Steven Adams,HOU,203500,0.8517110266159694,0.0336336336336336,42.7,4.8,4.5,2.3,0
Tari Eason,HOU,1631106,0.908713692946058,0.0361386138613861,29.6,6.5,6.4,2.8,0
Taurean Prince,MIL,1627752,0.9464285714285714,0.0351964582180409,21.4,5.4,6.6,2.5,0
Thomas Bryant,IND,1628418,0.9283387622149836,0.0357590966122961,40.1,5.0,5.2,3.6,0
Tidjane Salaün,CHA,1642275,0.8226600985221675,0.0363043478260869,18.9,5.2,5.1,2.1,0
Tobias Harris,DET,202699,0.894047619047619,0.034881560613098,27.4,8.2,6.3,2.8,0
Trayce Jackson-Davis,GSW,1631218,0.9095890410958906,0.0368888888888888,34.5,5.9,4.8,3.4,0
Trey Lyles,SAC,1626168,0.8953488372093023,0.0362865221489161,27.0,6.0,4.9,2.4,0
Tristan Vukcevic,WAS,1641774,0.9626168224299066,0.0367857142857142,33.9,5.6,4.5,2.6,0
Wendell Carter Jr.,ORL,1628976,0.90625,0.0335374149659863,33.6,8.8,5.1,3.9,0
Zach Collins,CHI,1628380,0.8928571428571429,0.0355756791720569,43.8,5.1,4.6,2.9,0
Zach Edey,MEM,1641744,0.922737306843267,0.0361904761904761,30.1,7.3,5.2,4.4,0
Zion Williamson,NOP,1629627,0.8672566371681416,0.0354216867469879,30.7,6.8,6.2,2.5,0
